dsgdb9 ID	symmetry point group	composition	mu / D	alpha / bohr^3	E(HOMO) / eV	E(LUMO) / eV	chemical hardness / eV	zpve / eV	U(0K) / kcal.mol-1	U(298.15K) / kcal.mol-1	H(298.15K) / kcal.mol-1	G(298.15K) / kcal.mol-1	Cv(298.15K) / cal.mol-1.K-1	SMILES BASIC	SMILES STEREO	InChi1	InChi2
129550	C1	N4 C5 H6	0.925	72.01	-6.71577012550995	-0.302046387330472	6.41372373817948	3.11363565981098	-259125.276399963	-259120.069953857	-259119.477584914	-259146.639960008	30.046	NC(C#C)C1=NNN=C1	N[C@@H](C#C)c1n[nH]nc1	InChI=1S/C5H6N4/c1-2-4(6)5-3-7-9-8-5/h1,3-4H,6H2,(H,7,8,9)	InChI=1S/C5H6N4/c1-2-4(6)5-3-7-9-8-5/h1,3-4H,6H2,(H,7,8,9)/t4-/m0/s1
100598	C1	C5 N2 O2 H10	6.4259	76.09	-6.66951076889177	-0.146941485728338	6.52256928316344	4.28756207384917	-286393.984857166	-286387.384085008	-286386.791716064	-286417.160664571	35.711	CCN(C)C(=O)NC=O	CCN(C)C(=O)NC=O	InChI=1S/C5H10N2O2/c1-3-7(2)5(9)6-4-8/h4H,3H2,1-2H3,(H,6,8,9)	InChI=1S/C5H10N2O2/c1-3-7(2)5(9)6-4-8/h4H,3H2,1-2H3,(H,6,8,9)
18963	C1	C7 O1 H10	1.02	72.68	-6.66134735301798	2.56059144574751	9.22193879876549	4.19501614922657	-218194.136116498	-218189.755472859	-218189.163103916	-218213.789713225	26.835	COC1C2C3CC2C13	CO[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13	InChI=1S/C7H10O/c1-8-7-5-3-2-4(5)6(3)7/h3-7H,2H2,1H3	InChI=1S/C7H10O/c1-8-7-5-3-2-4(5)6(3)7/h3-7H,2H2,1H3/t3-,4+,5-,6+,7-
25822	C1	N3 C5 O1 H7	5.588	78.45	-5.25179754547577	-0.247623614838495	5.00417393063728	3.44667581607564	-272424.733528578	-272419.453036354	-272418.860039901	-272445.40808322	32.007	NC(=O)C1=CC=C(N)N1	NC(=O)c1ccc(N)[nH]1	InChI=1S/C5H7N3O/c6-4-2-1-3(8-4)5(7)9/h1-2,8H,6H2,(H2,7,9)	InChI=1S/C5H7N3O/c6-4-2-1-3(8-4)5(7)9/h1-2,8H,6H2,(H2,7,9)
60118	C1	C8 O1 H14	1.2445	88.68	-6.1334464598458	0.914302577865212	7.04774903771101	5.58780374284124	-243670.425884477	-243664.11062913	-243663.518260186	-243692.834875305	37.07	CC(O)CC1=CCCC1	C[C@@H](O)CC1=CCCC1	InChI=1S/C8H14O/c1-7(9)6-8-4-2-3-5-8/h4,7,9H,2-3,5-6H2,1H3	InChI=1S/C8H14O/c1-7(9)6-8-4-2-3-5-8/h4,7,9H,2-3,5-6H2,1H3/t7-/m1/s1
6349	Cs	C4 N3 O1 H9	3.7121	68.85	-6.47086764929606	0.160547178851332	6.63141482814739	3.86815297763975	-249273.307376112	-249267.501030949	-249266.908034496	-249295.121487959	31.761	CNC(=O)NC(C)=N	CNC(=O)NC(=N)C	InChI=1S/C4H9N3O/c1-3(5)7-4(8)6-2/h1-2H3,(H3,5,6,7,8)	InChI=1S/C4H9N3O/c1-3(5)7-4(8)6-2/h1-2H3,(H3,5,6,7,8)
19835	C1	N1 C6 O1 H7	2.4771	64.85	-6.51984814453884	-0.391843961942234	6.1280041825966	3.31921768289943	-227551.790827251	-227548.177000189	-227547.584003736	-227570.351929984	23.537	N1C2C=CC3OC3C12	N1[C@H]2C=C[C@H]3O[C@H]3[C@@H]12	InChI=1S/C6H7NO/c1-2-4-6(8-4)5-3(1)7-5/h1-7H	InChI=1S/C6H7NO/c1-2-4-6(8-4)5-3(1)7-5/h1-7H/t3-,4+,5-,6+/m0/s1
15049	C1	C6 N2 H10	4.2103	72.67	-6.96883601759765	0.748313121764683	7.71714913936233	4.16745101495938	-215842.563187731	-215837.148408479	-215836.556039535	-215863.514474051	31.034	CCC(C#N)N1CC1	CC[C@@H](C#N)N1CC1	InChI=1S/C6H10N2/c1-2-6(5-7)8-3-4-8/h6H,2-4H2,1H3	InChI=1S/C6H10N2/c1-2-6(5-7)8-3-4-8/h6H,2-4H2,1H3/t6-/m0/s1
65065	C1	O2 C7 H8	1.2064	74.22	-6.93618235410246	0.454430150308007	7.39061250441047	3.60915500335043	-264649.795763497	-264644.192731403	-264643.59973495	-264670.772777705	34.11	OC1(CC1)C1(CO1)C#C	OC1(CC1)[C@]1(CO1)C#C	InChI=1S/C7H8O2/c1-2-7(5-9-7)6(8)3-4-6/h1,8H,3-5H2	InChI=1S/C7H8O2/c1-2-7(5-9-7)6(8)3-4-6/h1,8H,3-5H2/t7-/m1/s1
79431	C1	O2 C6 N1 H7	1.9985	69.75	-6.47358878792066	-1.12383025195932	5.34975853596133	3.36267426673427	-274714.760955639	-274709.930387707	-274709.338018764	-274735.133678224	29.021	OC1C2C3NC2(C=O)C13	O[C@H]1[C@H]2[C@@H]3N[C@@]2(C=O)[C@H]13	InChI=1S/C6H7NO2/c8-1-6-2-4(7-6)3(6)5(2)9/h1-5,7,9H	InChI=1S/C6H7NO2/c8-1-6-2-4(7-6)3(6)5(2)9/h1-5,7,9H/t2-,3+,4+,5+,6-
98444	C1	C5 N2 O2 H10	4.1228	73.07	-6.50080017416665	0.693890349272706	7.19469052343935	4.33607997552577	-286360.995429095	-286354.923647424	-286354.331278481	-286383.247542555	34.352	CNC(=O)C1(N)COC1	CNC(=O)C1(N)COC1	InChI=1S/C5H10N2O2/c1-7-4(8)5(6)2-9-3-5/h2-3,6H2,1H3,(H,7,8)	InChI=1S/C5H10N2O2/c1-7-4(8)5(6)2-9-3-5/h2-3,6H2,1H3,(H,7,8)
44698	C1	N1 C6 O2 H7	3.2809	69.31	-6.87087502711209	-0.846274112250241	6.02460091486185	3.40906968028368	-274798.215323123	-274793.646426642	-274793.053430189	-274818.506469476	27.905	N=C1OC2CC(=O)CC12	[NH][C]1O[C@H]2CC(=O)C[C@@H]12	InChI=1S/C6H7NO2/c7-6-4-1-3(8)2-5(4)9-6/h4-5,7H,1-2H2	InChI=1S/C6H7NO2/c7-6-4-1-3(8)2-5(4)9-6/h4-5,7H,1-2H2/t4-,5+/m1/s1
6703	C1	C6 N2 H12	4.2875	76.99	-6.70760670963616	0.631304160906932	7.33891087054309	4.78972099563264	-216612.272583711	-216606.112950714	-216605.52058177	-216634.458808676	34.328	CC(C)CNCC#N	CC(C)CNCC#N	InChI=1S/C6H12N2/c1-6(2)5-8-4-3-7/h6,8H,4-5H2,1-2H3	InChI=1S/C6H12N2/c1-6(2)5-8-4-3-7/h6,8H,4-5H2,1-2H3
77913	C1	C8 O1 H12	3.1955	83.5	-6.22324403445756	0.4707569820556	6.69400101651316	4.91336953473442	-242884.155885966	-242877.957974891	-242877.365605947	-242905.979410455	36.125	CC1C2C(C)C1(C)C2=O	C[C@H]1[C@H]2[C@@H](C)[C@]1(C)C2=O	InChI=1S/C8H12O/c1-4-6-5(2)8(4,3)7(6)9/h4-6H,1-3H3	InChI=1S/C8H12O/c1-4-6-5(2)8(4,3)7(6)9/h4-6H,1-3H3/t4-,5+,6-,8+
10009	Cs	C4 N4 H6	2.4437	72.85	-6.87087502711209	-1.73880758111866	5.13206744599342	2.90791757979131	-235263.950662018	-235258.549687975	-235257.957319031	-235285.021802648	29.153	CN=C(NC=N)C#N	CN=C(NC=N)C#N	InChI=1S/C4H6N4/c1-7-4(2-5)8-3-6/h3H,1H3,(H2,6,7,8)	InChI=1S/C4H6N4/c1-7-4(2-5)8-3-6/h3H,1H3,(H2,6,7,8)
33230	C1	C8 O1 H12	0.8701	85.19	-5.92663992437629	0.66123668577752	6.58787661015381	4.97679927607381	-242926.792644691	-242920.941746355	-242920.349377411	-242949.072368568	33.951	CCCCC1=COC=C1	CCCCc1cocc1	InChI=1S/C8H12O/c1-2-3-4-8-5-6-9-7-8/h5-7H,2-4H2,1H3	InChI=1S/C8H12O/c1-2-3-4-8-5-6-9-7-8/h5-7H,2-4H2,1H3
4612	C1	N2 C4 O2 H4	6.6882	60.78	-6.19603264821157	-2.06262307744593	4.13340957076565	2.30738949672859	-260227.219431968	-260223.011980944	-260222.418984491	-260246.743134234	24.623	NC1=COC(=O)N=C1	Nc1coc(=O)nc1	InChI=1S/C4H4N2O2/c5-3-1-6-4(7)8-2-3/h1-2H,5H2	InChI=1S/C4H4N2O2/c5-3-1-6-4(7)8-2-3/h1-2H,5H2
20341	Cs	C6 N2 H6	2.5955	68.89	-5.57833418042763	-0.0571439111165758	5.52119026931106	3.03243688325295	-214361.765075818	-214358.198939477	-214357.605943024	-214380.297940625	22.776	C1C=CC2=C1NN=C2	C1C=Cc2c1[nH]nc2	InChI=1S/C6H6N2/c1-2-5-4-7-8-6(5)3-1/h1-2,4H,3H2,(H,7,8)	InChI=1S/C6H6N2/c1-2-5-4-7-8-6(5)3-1/h1-2,4H,3H2,(H,7,8)
128341	C2	C4 N5 H9	1.4142	76.46	-5.03682759413247	0.612256190534741	5.64908378466721	4.06119055166879	-270731.36156225	-270725.306723335	-270724.714354392	-270753.497586457	33.428	CNC1=NNN=C1NC	CNc1n[nH]nc1NC	InChI=1S/C4H9N5/c1-5-3-4(6-2)8-9-7-3/h1-2H3,(H3,5,6,7,8,9)	InChI=1S/C4H9N5/c1-5-3-4(6-2)8-9-7-3/h1-2H3,(H3,5,6,7,8,9)
36698	C1	N3 C6 H9	5.6677	77.11	-6.42188715405328	0.772803369386072	7.19469052343935	4.05689115264193	-249797.873293446	-249792.64174696	-249792.049378017	-249819.110724086	30.898	N#CCNC1CC2NC12	N#CCN[C@H]1C[C@H]2N[C@@H]12	InChI=1S/C6H9N3/c7-1-2-8-4-3-5-6(4)9-5/h4-6,8-9H,2-3H2	InChI=1S/C6H9N3/c7-1-2-8-4-3-5-6(4)9-5/h4-6,8-9H,2-3H2/t4-,5+,6-/m0/s1
56318	C1	C6 O3 H10	5.9204	74.71	-6.97972057209604	-0.574160249790357	6.40556032230569	4.22636366618194	-288785.425972858	-288778.697816277	-288778.105447333	-288809.836718908	35.355	CC(=O)CCCOC=O	CC(=O)CCCOC=O	InChI=1S/C6H10O3/c1-6(8)3-2-4-9-5-7/h5H,2-4H2,1H3	InChI=1S/C6H10O3/c1-6(8)3-2-4-9-5-7/h5H,2-4H2,1H3
52249	C1	O1 C7 N1 H11	3.6826	79.28	-6.63685710539659	0.887091191619224	7.52394829701581	4.68133804421487	-252976.147283647	-252970.682303637	-252970.089934693	-252997.781300274	32.422	O=CNCC1CC2CC12	O=CNC[C@H]1C[C@H]2C[C@@H]12	InChI=1S/C7H11NO/c9-4-8-3-6-1-5-2-7(5)6/h4-7H,1-3H2,(H,8,9)	InChI=1S/C7H11NO/c9-4-8-3-6-1-5-2-7(5)6/h4-7H,1-3H2,(H,8,9)/t5-,6+,7+/m0/s1
105360	C1	O3 C6 H8	3.1133	68.26	-7.05319131496021	-1.15920505407911	5.8939862608811	3.65851645800066	-287976.920176134	-287971.707454933	-287971.115085989	-287997.636773911	31.063	OCC1(CC2OC12)C=O	OC[C@]1(C[C@H]2O[C@@H]12)C=O	InChI=1S/C6H8O3/c7-2-6(3-8)1-4-5(6)9-4/h2,4-5,8H,1,3H2	InChI=1S/C6H8O3/c7-2-6(3-8)1-4-5(6)9-4/h2,4-5,8H,1,3H2/t4-,5-,6+/m1/s1
